DataSource,Latitude,Longitude,Lake,Region,Year,Month,Day,DOC_mgL,Fish_Species,SampleID,Length_mm,d13C,d15N,C.N,Av_pelagic_d13C,Av_pelagic_d15N,Av_benthic_d13C,Av_benthic_d15N,d13Ccorr.lipids,Pelagic diet proportion,Trophic position
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,622.52,-23.53,12.52,2.99,-28.13,4.33,-18.04,3.1,-23.6,0.55,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9015,619,-25.14,12.64,3.12,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10292,615,-24.34,12.18,3.2,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9016,603,-27.37,11.5,3.08,-28.13,4.33,-18.04,3.1,-27.2,0.91,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,601.58,-27.37,11.5,3.08,-28.13,4.33,-18.04,3.1,-27.2,0.91,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10291,595,-24.32,12.05,3.17,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,592.16,-24.49,11.45,3.22,-28.13,4.33,-18.04,3.1,-24,0.59,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10290,581,-23.88,12.04,3.14,-28.13,4.33,-18.04,3.1,-23.6,0.55,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,576.45,-24.85,12.49,3.04,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,8998,573,-24.85,12.49,3.04,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,570.17,-24.82,12.14,3.13,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9000,569,-24.69,12.34,3.03,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,567.03,-24.69,12.34,3.03,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10298,541,-25.36,11.67,3.16,-28.13,4.33,-18.04,3.1,-25,0.69,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,532.48,-25.12,11.83,3.39,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9005,527,-24.69,14.07,3.14,-28.13,4.33,-18.04,3.1,-24.4,0.63,5
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,524.1,-24.69,14.07,3.14,-28.13,4.33,-18.04,3.1,-24.4,0.63,5
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,518.87,-24.95,12,3.21,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9003,511,-24.68,11.92,3.03,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,506.3,-24.68,11.92,3.03,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9002,506,-24.52,12.87,3.11,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,504.21,-24.89,13.6,3.06,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.8
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9006,504,-24.89,13.6,3.06,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.8
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,501.07,-24.52,12.87,3.11,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,498.97,-24.81,12.14,3.33,-28.13,4.33,-18.04,3.1,-24.1,0.6,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,497.93,-24.99,11.82,3.37,-28.13,4.33,-18.04,3.1,-24.2,0.61,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9004,494,-25.13,11.59,3.1,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9011,490,-24.9,12.36,3.11,-28.13,4.33,-18.04,3.1,-24.7,0.66,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,487.46,-25.13,11.59,3.1,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,486.41,-24.82,11.54,3.39,-28.13,4.33,-18.04,3.1,-24,0.59,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,484.31,-24.9,12.36,3.11,-28.13,4.33,-18.04,3.1,-24.7,0.66,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,475.94,-24.82,11.81,3.41,-28.13,4.33,-18.04,3.1,-24,0.59,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,474.89,-24.77,11.38,3.34,-28.13,4.33,-18.04,3.1,-24,0.59,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9017,472,-24.99,12.25,3.1,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9001,469,-24.75,11.98,3.04,-28.13,4.33,-18.04,3.1,-24.7,0.66,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,468.61,-24.99,12.25,3.1,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9008,468,-25.19,12.1,3.12,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10300,467,-25.6,11.77,3.14,-28.13,4.33,-18.04,3.1,-25.3,0.72,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,466.52,-25.19,12.1,3.12,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,465.47,-24.75,11.98,3.04,-28.13,4.33,-18.04,3.1,-24.7,0.66,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,456.05,-25.01,11.35,3.33,-28.13,4.33,-18.04,3.1,-24.3,0.62,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,450.81,-24.69,11.27,3.38,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,446.62,-24.61,12,3.24,-28.13,4.33,-18.04,3.1,-24.1,0.6,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,435.11,-24.47,11.66,3.23,-28.13,4.33,-18.04,3.1,-24,0.59,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9013,430,-25.69,12.03,3.22,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,427.78,-25.69,12.03,3.22,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9007,427,-25.53,12.21,3.08,-28.13,4.33,-18.04,3.1,-25.4,0.73,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,421.49,-25.53,12.21,3.08,-28.13,4.33,-18.04,3.1,-25.4,0.73,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,409.98,-24.7,11.24,3.24,-28.13,4.33,-18.04,3.1,-24.2,0.61,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11185,407,-25.49,11.62,3.26,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11181,400,-25.4,11.58,3.3,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,397.41,-24.3,12.06,3.16,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11180,390,-25.6,11.43,3.23,-28.13,4.33,-18.04,3.1,-25.1,0.7,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9012,386,-25.28,12.08,3.08,-28.13,4.33,-18.04,3.1,-25.1,0.7,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9009,384,-25.04,12.08,3.06,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10299,384,-25.61,11.34,3.19,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,383.8,-25.28,12.08,3.08,-28.13,4.33,-18.04,3.1,-25.1,0.7,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,382.75,-25.04,12.08,3.06,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11186,382,-25.71,11.87,3.34,-28.13,4.33,-18.04,3.1,-25,0.69,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,9010,378,-24.12,11.64,3.12,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,NA,374.38,-24.12,11.64,3.12,-28.13,4.33,-18.04,3.1,-23.9,0.58,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11183,355,-25.5,11.52,3.23,-28.13,4.33,-18.04,3.1,-25,0.69,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11184,355,-25.65,11.61,3.22,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10293,340,-25.57,11.09,3.19,-28.13,4.33,-18.04,3.1,-25.1,0.7,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11188,332,-25.44,11.71,3.26,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11182,332,-25.98,11.73,3.24,-28.13,4.33,-18.04,3.1,-25.5,0.74,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2003,NA,NA,5.4,Walleye,NA,315.75,-25.15,11.13,3.26,-28.13,4.33,-18.04,3.1,-24.6,0.65,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11187,311,-25.92,11.38,3.22,-28.13,4.33,-18.04,3.1,-25.4,0.73,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10287,309,-26.03,11.01,3.18,-28.13,4.33,-18.04,3.1,-25.6,0.75,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2013,NA,NA,5.4,Walleye,11189,299,-25.81,11.2,3.22,-28.13,4.33,-18.04,3.1,-25.3,0.72,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10288,298,-26.04,10.91,3.16,-28.13,4.33,-18.04,3.1,-25.7,0.76,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10295,269,-24.92,11.24,3.19,-28.13,4.33,-18.04,3.1,-24.5,0.64,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10289,264,-26.06,11.06,3.17,-28.13,4.33,-18.04,3.1,-25.7,0.76,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10296,259,-25.21,10.91,3.17,-28.13,4.33,-18.04,3.1,-24.8,0.67,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Walleye,10294,185,-25.61,10.93,3.22,-28.13,4.33,-18.04,3.1,-25.1,0.7,4
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11252,290,-25.31,12.35,3.17,-28.13,4.33,-18.04,3.1,-24.9,0.68,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11250,285,-25.63,11.52,3.18,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9773,284,-25.51,11.87,3.14,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11251,275,-25.55,11.29,3.21,-28.13,4.33,-18.04,3.1,-25.1,0.7,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9772,271,-25.62,12.14,3.17,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9771,263,-25.87,11.49,3.16,-28.13,4.33,-18.04,3.1,-25.5,0.74,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11257,256,-25.42,11.61,3.15,-28.13,4.33,-18.04,3.1,-25.1,0.7,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9774,253,-25.94,11.16,3.17,-28.13,4.33,-18.04,3.1,-25.6,0.75,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11256,247,-25.78,11.25,3.18,-28.13,4.33,-18.04,3.1,-25.4,0.73,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9782,236,-25.78,11.12,3.21,-28.13,4.33,-18.04,3.1,-25.3,0.72,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11253,236,-25.67,11.27,3.19,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9760,233,-25.91,10.67,3.15,-28.13,4.33,-18.04,3.1,-25.6,0.75,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9766,228,-26.1,10.99,3.19,-28.13,4.33,-18.04,3.1,-25.7,0.76,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9759,226,-25.8,11.32,3.16,-28.13,4.33,-18.04,3.1,-25.4,0.73,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9761,225,-25.81,10.7,3.13,-28.13,4.33,-18.04,3.1,-25.5,0.74,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9762,223,-26.12,11.16,3.18,-28.13,4.33,-18.04,3.1,-25.7,0.76,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9765,222,-26,10.76,3.19,-28.13,4.33,-18.04,3.1,-25.6,0.75,4
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11254,222,-25.79,11.14,3.28,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9763,218,-26.48,10.65,3.15,-28.13,4.33,-18.04,3.1,-26.1,0.8,3.9
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9764,218,-25.73,10.97,3.22,-28.13,4.33,-18.04,3.1,-25.2,0.71,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9752,217,-25.65,11.36,3.15,-28.13,4.33,-18.04,3.1,-25.3,0.72,4.2
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9751,214,-26.07,10.95,3.2,-28.13,4.33,-18.04,3.1,-25.6,0.75,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9753,213,-26.07,10.94,3.16,-28.13,4.33,-18.04,3.1,-25.7,0.76,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9775,209,-23.82,10.42,3.14,-28.13,4.33,-18.04,3.1,-23.5,0.54,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9783,203,-26.02,10.8,3.16,-28.13,4.33,-18.04,3.1,-25.7,0.76,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9754,192,-22.9,10.7,3.12,-28.13,4.33,-18.04,3.1,-22.6,0.45,4.1
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9776,181,-25.8,10.64,3.19,-28.13,4.33,-18.04,3.1,-25.4,0.73,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9784,163,-25.59,10.47,3.26,-28.13,4.33,-18.04,3.1,-25,0.69,3.9
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11255,158,-26.87,11,3.18,-28.13,4.33,-18.04,3.1,-26.5,0.84,4
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9780,151,-27.53,9.67,3.21,-28.13,4.33,-18.04,3.1,-27.1,0.9,3.6
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9757,149,-27.77,10.07,3.16,-28.13,4.33,-18.04,3.1,-27.4,0.93,3.7
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9756,146,-27.92,10.42,3.15,-28.13,4.33,-18.04,3.1,-27.6,0.95,3.8
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9779,146,-29.02,8.69,3.19,-28.13,4.33,-18.04,3.1,-28.6,1,3.3
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9777,144,-25.04,10.09,3.17,-28.13,4.33,-18.04,3.1,-24.7,0.66,3.8
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9755,142,-28.01,10.43,3.18,-28.13,4.33,-18.04,3.1,-27.6,0.95,3.8
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9758,141,-27.67,10.69,3.15,-28.13,4.33,-18.04,3.1,-27.3,0.92,3.9
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9781,141,-28.56,9.42,3.21,-28.13,4.33,-18.04,3.1,-28.1,1,3.5
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11248,115,-26.09,9.74,3.19,-28.13,4.33,-18.04,3.1,-25.7,0.76,3.7
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9785,111,-25.54,9.88,3.27,-28.13,4.33,-18.04,3.1,-25,0.69,3.7
Johnston,46.28,-80,Nipissing,N.Ontario,2013,10,16,5.4,Yellow perch,11249,98,-26.19,9.76,3.21,-28.13,4.33,-18.04,3.1,-25.7,0.76,3.7
Johnston,46.28,-80,Nipissing,N.Ontario,2012,NA,NA,5.4,Yellow perch,9778,94,-34.16,7.04,3.22,-28.13,4.33,-18.04,3.1,-33.7,1,2.6
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,665.45,-24.88,12.68,3.19,-26.22,4.12,-18.04,3.1,-24.5,0.79,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6501,663,-24.88,12.68,3.19,-26.22,4.12,-18.04,3.1,-24.5,0.79,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6509,620,-25.47,12.65,3.19,-26.22,4.12,-18.04,3.1,-25,0.85,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,619.38,-25.47,12.65,3.19,-26.22,4.12,-18.04,3.1,-25,0.85,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6502,585,-24.69,12.23,3.24,-26.22,4.12,-18.04,3.1,-24.2,0.75,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,582.73,-24.69,12.23,3.24,-26.22,4.12,-18.04,3.1,-24.2,0.75,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6505,539,-25.09,12.25,3.25,-26.22,4.12,-18.04,3.1,-24.5,0.79,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6511,539,-25.02,12.16,3.19,-26.22,4.12,-18.04,3.1,-24.6,0.8,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,537.71,-25.02,12.16,3.19,-26.22,4.12,-18.04,3.1,-24.6,0.8,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,536.66,-25.09,12.25,3.25,-26.22,4.12,-18.04,3.1,-24.5,0.79,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,520.96,-24.37,12.54,3.2,-26.22,4.12,-18.04,3.1,-23.9,0.72,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6503,519,-24.37,12.54,3.2,-26.22,4.12,-18.04,3.1,-23.9,0.72,4.6
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6513,511,-24.82,14.49,3.39,-26.22,4.12,-18.04,3.1,-24,0.73,5.1
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,509.44,-24.82,14.49,3.39,-26.22,4.12,-18.04,3.1,-24,0.73,5.1
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6507,505,-24.58,12.98,3.24,-26.22,4.12,-18.04,3.1,-24.1,0.74,4.7
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,503.16,-24.58,12.98,3.24,-26.22,4.12,-18.04,3.1,-24.1,0.74,4.7
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6515,484,-25.5,12.3,3.21,-26.22,4.12,-18.04,3.1,-25,0.85,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,483.27,-25.5,12.3,3.21,-26.22,4.12,-18.04,3.1,-25,0.85,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6510,483,-25.18,12.17,3.23,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,482.22,-25.18,12.17,3.23,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6504,471,-25.78,12.01,3.28,-26.22,4.12,-18.04,3.1,-25.2,0.88,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6506,471,-26.04,11.96,3.37,-26.22,4.12,-18.04,3.1,-25.3,0.89,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,468.61,-25.78,12.01,3.28,-26.22,4.12,-18.04,3.1,-25.2,0.88,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,466.52,-26.04,11.96,3.37,-26.22,4.12,-18.04,3.1,-25.3,0.89,4.3
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6508,451,-25.18,11.98,3.2,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6514,448,-25.14,12.2,3.22,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,447.67,-25.14,12.2,3.22,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,446.62,-25.18,11.98,3.2,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.4
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6516,440,-25.22,12.47,3.25,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,437.2,-25.22,12.47,3.25,-26.22,4.12,-18.04,3.1,-24.7,0.81,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,430.92,-26.02,12.53,3.33,-26.22,4.12,-18.04,3.1,-25.3,0.89,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,6517,430,-26.02,12.53,3.33,-26.22,4.12,-18.04,3.1,-25.3,0.89,4.5
Johnston,46.28,-80,Nipissing,N.Ontario,2011,NA,NA,5.4,Walleye,NA,401.6,-26.03,12.22,3.28,-26.22,4.12,-18.04,3.1,-25.4,0.9,4.4
